id,word_id,example,translate
1367,1367,Güvenlik kamerası kayıtları incelendi.,Были изучены записи с камер безопасности.
1368,1368,Halatı güzelce bağla.,Хорошо привяжи веревку.
1369,1369,Ham sebzeleri yıkadım.,Я помыл(а) сырые овощи.
1370,1370,Isıtma sistemi çalışmıyor.,Система отопления не работает.
1371,1371,Islak havluyu askıya as.,Повесь мокрое полотенце на вешалку.
1372,1372,İçerik analizi yapıyorum.,Я делаю анализ содержания.
1373,1373,İmdat! Yardım edin!,"Помогите! Кто-нибудь, помогите!"
1374,1374,İş bölümü yaparak çalıştık.,"Мы работали, разделив обязанности."
1375,1375,Banka işlemi uzun sürdü.,Банковская операция заняла много времени.
1376,1376,Jandarma köye geldi.,Жандармы приехали в деревню.
1377,1377,Kiralık bir daire arıyoruz.,Мы ищем квартиру в аренду.
1378,1378,Kombi bakım zamanı geldi.,Пришло время обслуживания котла.
1379,1379,Konumunuzu paylaşır mısınız?,Не могли бы вы поделиться своим местоположением?
1380,1380,İpek böceği kozasını ördü.,Шелкопряд сплел свой кокон.
1381,1381,Lavabo tıkandı.,Раковина засорилась.
1382,1382,Lüks bir otelde kaldık.,Мы остановились в роскошном отеле.
1383,1383,Masrafsız bir tatil planlıyoruz.,Мы планируем недорогой отпуск.
1384,1384,Mevki sahibi bir insan.,"Человек, занимающий высокое положение."
1385,1385,Bu muhit çok sakin.,Этот район очень спокойный.
1386,1386,Müstakil bir evde oturuyorlar.,Они живут в отдельном доме.
1387,1387,Nezih bir lokantada yemek yedik.,Мы поели в респектабельном ресторане.
1388,1388,Bu ürünün özelliklerini okudum.,Я прочитал(а) характеристики этого продукта.
1389,1389,Pazarlık yapmayı sever misin?,Ты любишь торговаться?
1390,1390,Pil bitti.,Батарейка села.
1391,1391,Sahip olduklarının kıymetini bil.,"Цени то, что у тебя есть."
1392,1392,Metni satır satır okudum.,Я прочитал(а) текст построчно.
1393,1393,Boru sızıntı yapıyor.,Труба протекает.
1394,1394,Sigorta poliçemi yeniledim.,Я продлил(а) свой страховой полис.
1395,1395,Şofbeni tamir ettirdim.,Я починил(а) водонагреватель.
1396,1396,Yeni tarife paketi aldım.,Я взял(а) новый тарифный пакет.
1397,1397,Taşınma günü çok yorucu geçti.,День переезда прошел очень утомительно.
1398,1398,Temeli sağlam atılmış bir bina.,Здание с прочным фундаментом.
1399,1399,Tesisatçıyı aramamız gerekiyor.,Нам нужно вызвать сантехника.
1400,1400,Tuhaf bir olay yaşadım.,Со мной произошло странное событие.
1401,1401,Elektrik tüketimimiz arttı.,Наше потребление электроэнергии возросло.
1402,1402,Toplu ulaşım kullanıyorum.,Я пользуюсь общественным транспортом.
1403,1403,Yeni ortama uyum sağladı.,Он/она адаптировался(ась) к новой среде.
1404,1404,Vali törende bir konuşma yaptı.,Губернатор выступил с речью на церемонии.
1405,1405,Su vanasını kapattım.,Я закрыл(а) водяной кран.
1406,1406,Gelir vergisi beyannamesi verdim.,Я подал(а) декларацию о подоходном налоге.
1407,1407,Ona karşı bir yakınlık hissediyorum.,Я чувствую к нему/ней близость.
1408,1408,İkizler yapışık doğmuştu.,Близнецы родились сросшимися.
1409,1409,Kuşlar yuva yapıyor.,Птицы вьют гнезда.
1410,1410,Benzine zam geldi.,На бензин повысили цену.
1411,1411,Gözyaşlarını akıttı,Она пролила слезы.
1412,1412,Atıştırmalık bir şeyler alalım mı?,Давай возьмем что-нибудь перекусить?
1413,1413,Para ayırdım,Я отложил деньги.
1414,1414,Çöpü boşalt,Вынеси мусор.
1415,1415,Ayak bileğimi burktum,Я подвернул лодыжку.
1416,1416,Fırsatı değerlendirdi,Он воспользовался возможностью.
1417,1417,Dikkat çekmek istemiyorum,Я не хочу привлекать внимания.
1418,1418,Başını eğdi,Он наклонил голову.
1419,1419,Çok para harcadım,Я потратил много денег.
1420,1420,Oda ısınıyor,Комната нагревается.
1421,1421,İşlerini ilerletmelisin,Тебе нужно продвигать свои дела.
1422,1422,Eski alışkanlıklarımdan kurtuldum,Я избавился от своих старых привычек.
1423,1423,Balon patladı,Воздушный шар лопнул.
1424,1424,Asansörde sıkıştım,Я застрял в лифте.
1425,1425,Çatı sızdırıyor,Крыша протекает.
1426,1426,Konuyu tartıştık,Мы обсудили тему.
1427,1427,Neden telaşlanıyorsun?,Почему ты суетишься?
1428,1428,Çayı kahveye tercih ederim,Я предпочитаю чай кофе.
1429,1429,Paketi teslim ettim,Я доставил посылку.
1430,1430,Borular tıkandı,Трубы засорились.
1431,1431,Bu sorunla uğraşıyorum,Я разбираюсь с этой проблемой.
1432,1432,Onun davranışını yadırgadım,Я был озадачен его поведением.
1433,1433,Aynada kendini yansıtıyor,Она отражает себя в зеркале.
1434,1434,Bana yardımcı oldu,Он помог мне.
1435,1435,Odunları yığdım,Я сложил дрова в кучу.
1436,1436,Zenginleşti,Он разбогател.
1437,1437,başının etini yemek,"Ситуация, когда кто-то надоедает постоянными просьбами, упреками или нытьем (""достать кого-либо"", ""пилить"")."
1438,1438,kalbini fethetmek,"Завоевать чью-то любовь, симпатию, расположить к себе."
1439,1439,Abur cubur yeme alışkanlığından vazgeçmelisin.,Тебе следует отказаться от привычки есть вредные перекусы.
1440,1440,Amacım iyi bir eğitim almak.,Моя цель — получить хорошее образование.
1441,1441,Ambalaj atıklarını ayrı bir torbaya koy.,Положи отходы упаковки в отдельный пакет.
1442,1442,Amiral filosuna komuta ediyor.,Адмирал командует флотом.
1443,1443,En büyük arzum dünyayı gezmek.,Мое самое большое желание — путешествовать по миру.
1444,1444,Asgari ücretle çalışıyor.,Он/она работает за минимальную заработную плату.
1445,1445,Aşağılama içeren sözler söyleme.,"Не произноси слова, содержащие унижение."
1446,1446,Aşırı yağlı yemekler sağlıksızdır.,Чрезмерно жирная пища вредна для здоровья.
1447,1447,Projenin ayrıntılarını konuşalım.,Давай обсудим детали проекта.
1448,1448,Azimle çalışarak başarıya ulaştı.,"Упорно работая, он/она достиг(ла) успеха."
1449,1449,Baskı altında iyi çalışamam.,Я не могу хорошо работать под давлением.
1450,1450,Başarı tesadüf değildir.,Успех — не случайность.
1451,1451,Makalenin başlığı ilgi çekici.,Заголовок статьи привлекает внимание.
1452,1452,Beklentilerim çok yüksek değil.,Мои ожидания не очень высоки.
1453,1453,İki kardeş arasında büyük bir benzerlik var.,Между двумя братьями/сестрами есть большое сходство.
1454,1454,Her birey özeldir.,Каждая личность уникальна.
1455,1455,Cazip bir teklif aldım.,Я получил(а) привлекательное предложение.
1456,1456,Çalışanların hakları korunmalı.,Права работников должны быть защищены.
1457,1457,Finans danışmanıma güveniyorum.,Я доверяю своему финансовому консультанту.
1458,1458,Programda değişiklik yapıldı.,В программу были внесены изменения.
1459,1459,Denizaltı suyun altında ilerliyor.,Подводная лодка движется под водой.
